trial_id,filler_or_item_id,location_condition,agent_in_picture,agent_in_question,verb_in_picture,verb_in_question,patient_in_picture,patient_in_question,picture_file,question_file,answer_script,question_script
24,item_03,Control,Joey,Joey,Push,Push,Kerry,Kerry,JoeyIsPushingKerry.png,IsJoeyPushingKerry.wav,yes Joey is pushing Kerry,is Joey pushing Kerry
25,item_04,Agent,Kelly,Jenny,Pull,Pull,Judy,Judy,KellyIsPullingJudy.png,IsJennyPullingJudy.wav,no Kelly is pulling Judy,is Jenny pulling Judy
26,item_04,Agent,Kelly,Franny,Pull,Pull,Judy,Judy,KellyIsPullingJudy.png,IsFrannyPullingJudy.wav,no Kelly is pulling Judy,is Franny pulling Judy
27,item_04,Verb,Kelly,Kelly,Pull,Kick,Judy,Judy,KellyIsPullingJudy.png,IsKellyKickingJudy.wav,no Kelly is pulling Judy,is Kelly kicking Judy
28,item_04,Verb,Kelly,Kelly,Pull,Kick,Judy,Judy,KellyIsPullingJudy.png,IsKellyKickingJudy.wav,no Kelly is pulling Judy,is Kelly kicking Judy
29,item_04,Patient,Kelly,Kelly,Pull,Pull,Judy,Brandy,KellyIsPullingJudy.png,IsKellyPullingBrandy.wav,no Kelly is pulling Judy,is Kelly pulling Brandy
30,item_04,Patient,Kelly,Kelly,Pull,Pull,Judy,Carrie,KellyIsPullingJudy.png,IsKellyPullingCarrie.wav,no Kelly is pulling Judy,is Kelly pulling Carrie
31,item_04,Control,Kelly,Kelly,Pull,Pull,Judy,Judy,KellyIsPullingJudy.png,IsKellyPullingJudy.wav,yes Kelly is pulling Judy,is Kelly pulling Judy
32,item_04,Control,Kelly,Kelly,Pull,Pull,Judy,Judy,KellyIsPullingJudy.png,IsKellyPullingJudy.wav,yes Kelly is pulling Judy,is Kelly pulling Judy
33,filler_01,Agent,Vicky,Cindy,Pull,Pull,Betty,Betty,VickyIsPullingBetty.png,IsCindyPullingBetty.wav,no Vicky is pulling Betty,is Cindy pulling Betty
34,filler_02,Patient,Henry,Henry,Lift,Lift,Danny,Ollie,HenryIsLiftingDanny.png,IsHenryLiftingOllie.wav,no Henry is lifting Danny,is Henry lifting Ollie
35,filler_03,Agent,Sammy,Teddy,Push,Push,Molly,Molly,SammyIsPushingMolly.png,IsTeddyPushingMolly.wav,no Sammy is pushing Molly,is Teddy pushing Molly
36,filler_04,Verb,Brandy,Brandy,Poke,Kiss,Johnny,Johnny,BrandyIsPokingJohnny.png,IsBrandyKissingJohnny.wav,no Brandy is poking Johnny,is Brandy kissing Johnny
37,filler_05,Agent,Sally,Betty,Kick,Kick,Harvey,Harvey,SallyIsKickingHarvey.png,IsBettyKickingHarvey.wav,no Sally is kicking Harvey,is Betty kicking Harvey
38,filler_06,Verb,Henry,Henry,Poke,Lift,Ronnie,Ronnie,HenryIsPokingRonnie.png,IsHenryLiftingRonnie.wav,no Henry is poking Ronnie,is Henry lifting Ronnie
39,filler_07,Agent,Tracy,Cindy,Pull,Pull,Lilly,Lilly,TracyIsPullingLilly.png,IsCindyPullingLilly.wav,no Tracy is pulling Lilly,is Cindy pulling Lilly
40,filler_08,Agent,Chloe,Mindy,Kiss,Kiss,Danny,Danny,ChloeIsKissingDanny.png,IsMindyKissingDanny.wav,no Chloe is kissing Danny,is Mindy kissing Danny
41,filler_09,Patient,Nancy,Nancy,Kiss,Kiss,Gary,Ollie,NancyIsKissingGary.png,IsNancyKissingOllie.wav,no Nancy is kissing Gary,is Nancy kissing Ollie
42,filler_10,Agent,Mandy,Molly,Kick,Kick,Percy,Percy,MandyIsKickingPercy.png,IsMollyKickingPercy.wav,no Mandy is kicking Percy,is Molly kicking Percy
43,filler_11,Verb,Ronnie,Ronnie,Lift,Push,Brandy,Brandy,RonnieIsLiftingBrandy.png,IsRonniePushingBrandy.wav,no Ronnie is lifting Brandy,is Ronnie pushing Brandy
44,filler_12,Patient,Tracy,Tracy,Pull,Pull,Kylie,Cindy,TracyIsPullingKylie.png,IsTracyPullingCindy.wav,no Tracy is pulling Kylie,is Tracy pulling Cindy
45,filler_13,Agent,Davey,Harvey,Push,Push,Sally,Sally,DaveyIsPushingSally.png,IsHarveyPushingSally.wav,no Davey is pushing Sally,is Harvey pushing Sally
46,filler_14,Verb,Chloe,Chloe,Lift,Kick,Gary,Gary,ChloeIsLiftingGary.png,IsChloeKickingGary.wav,no Chloe is lifting Gary,is Chloe kicking Gary
47,filler_15,Verb,Laurie,Laurie,Pull,Poke,Carlie,Carlie,LaurieIsPullingCarlie.png,IsLauriePokingCarlie.wav,no Laurie is pulling Carlie,is Laurie poking Carlie
48,filler_16,Agent,Sammy,Percy,Push,Push,Molly,Molly,SammyIsPushingMolly.png,IsPercyPushingMolly.wav,no Sammy is pushing Molly,is Percy pushing Molly
49,filler_17,Patient,Lacey,Lacey,Pull,Pull,Laurie,Tracy,LaceyIsPullingLaurie.png,IsLaceyPullingTracy.wav,no Lacey is pulling Laurie,is Lacey pulling Tracy
50,filler_18,Agent,Molly,Mandy,Poke,Poke,Lacey,Lacey,MollyIsPokingLacey.png,IsMandyPokingLacey.wav,no Molly is poking Lacey,is Mandy poking Lacey
51,filler_19,Agent,Kenny,Henry,Push,Push,Brandy,Brandy,KennyIsPushingBrandy.png,IsHenryPushingBrandy.wav,no Kenny is pushing Brandy,is Henry pushing Brandy
52,filler_20,Agent,Wally,Danny,Lift,Lift,Henry,Henry,WallyIsLiftingHenry.png,IsDannyLiftingHenry.wav,no Wally is lifting Henry,is Danny lifting Henry
53,filler_21,Agent,Wally,Johnny,Push,Push,Chloe,Chloe,WallyIsPushingChloe.png,IsJohnnyPushingChloe.wav,no Wally is pushing Chloe,is Johnny pushing Chloe
54,filler_22,Verb,Lacey,Lacey,Pull,Poke,Brandy,Brandy,LaceyIsPullingBrandy.png,IsLaceyPokingBrandy.wav,no Lacey is pulling Brandy,is Lacey poking Brandy
55,filler_23,Patient,Kenny,Kenny,Push,Push,Nancy,Tracy,KennyIsPushingNancy.png,IsKennyPushingTracy.wav,no Kenny is pushing Nancy,is Kenny pushing Tracy
56,filler_24,Agent,Mindy,Jenny,Pull,Pull,Vicky,Vicky,MindyIsPullingVicky.png,IsJennyPullingVicky.wav,no Mindy is pulling Vicky,is Jenny pulling Vicky
57,filler_25,Control,Jenny,Jenny,Poke,Poke,Mindy,Mindy,JennyIsPokingMindy.png,IsJennyPokingMindy.wav,yes Jenny is poking Mindy,is Jenny poking Mindy
58,filler_26,Control,Ollie,Ollie,Push,Push,Hailey,Hailey,OllieIsPushingHailey.png,IsOlliePushingHailey.wav,yes Ollie is pushing Hailey,is Ollie pushing Hailey
59,filler_27,Control,Sally,Sally,Kick,Kick,Harvey,Harvey,SallyIsKickingHarvey.png,IsSallyKickingHarvey.wav,yes Sally is kicking Harvey,is Sally kicking Harvey
60,filler_28,Control,Jenny,Jenny,Kick,Kick,Johnny,Johnny,JennyIsKickingJohnny.png,IsJennyKickingJohnny.wav,yes Jenny is kicking Johnny,is Jenny kicking Johnny
61,filler_29,Control,Nancy,Nancy,Kiss,Kiss,Jimmy,Jimmy,NancyIsKissingJimmy.png,IsNancyKissingJimmy.wav,yes Nancy is kissing Jimmy,is Nancy kissing Jimmy
62,filler_30,Control,Lilly,Lilly,Pull,Pull,Brandy,Brandy,LillyIsPullingBrandy.png,IsLillyPullingBrandy.wav,yes Lilly is pulling Brandy,is Lilly pulling Brandy
63,filler_31,Control,Chloe,Chloe,Kick,Kick,Henry,Henry,ChloeIsKickingHenry.png,IsChloeKickingHenry.wav,yes Chloe is kicking Henry,is Chloe kicking Henry
64,filler_32,Control,Betty,Betty,Kick,Kick,Danny,Danny,BettyIsKickingDanny.png,IsBettyKickingDanny.wav,yes Betty is kicking Danny,is Betty kicking Danny
65,filler_33,Control,Betty,Betty,Pull,Pull,Carlie,Carlie,BettyIsPullingCarlie.png,IsBettyPullingCarlie.wav,yes Betty is pulling Carlie,is Betty pulling Carlie
66,filler_34,Control,Franny,Franny,Kick,Kick,Jerry,Jerry,FrannyIsKickingJerry.png,IsFrannyKickingJerry.wav,yes Franny is kicking Jerry,is Franny kicking Jerry
67,filler_35,Control,Lilly,Lilly,Kick,Kick,Davey,Davey,LillyIsKickingDavey.png,IsLillyKickingDavey.wav,yes Lilly is kicking Davey,is Lilly kicking Davey
68,filler_36,Control,Vicky,Vicky,Kiss,Kiss,Jimmy,Jimmy,VickyIsKissingJimmy.png,IsVickyKissingJimmy.wav,yes Vicky is kissing Jimmy,is Vicky kissing Jimmy
69,filler_37,Control,Freddy,Freddy,Push,Push,Brandy,Brandy,FreddyIsPushingBrandy.png,IsFreddyPushingBrandy.wav,yes Freddy is pushing Brandy,is Freddy pushing Brandy
70,filler_38,Control,Sally,Sally,Kick,Kick,Ronnie,Ronnie,SallyIsKickingRonnie.png,IsSallyKickingRonnie.wav,yes Sally is kicking Ronnie,is Sally kicking Ronnie
71,filler_39,Control,Brandy,Brandy,Kiss,Kiss,Jerry,Jerry,BrandyIsKissingJerry.png,IsBrandyKissingJerry.wav,yes Brandy is kissing Jerry,is Brandy kissing Jerry
72,filler_40,Control,Chloe,Chloe,Kiss,Kiss,Sammy,Sammy,ChloeIsKissingSammy.png,IsChloeKissingSammy.wav,yes Chloe is kissing Sammy,is Chloe kissing Sammy
